SPOT	Gene Symbol	15m	30m	60m	90m	120m
5171	YOL027C	1.03865	1.793825	1.685275	-0.772175	0.05945
5176	YOL032W	-2.3885	-1.537425	-1.473866667	-0.030675	1.5377
5178	YOL034W	-1.049075	-0.92675	-0.364875	0.0313	0.265125
5180	YOL036W	-0.385125	-0.24765	0.012975	-2.798875	1.628225
5185	YOL041C	1.99665	2.445025	2.127	-0.937525	-1.280775
5193	YOL049W	-0.66725	-0.774525	-1.41825	-0.066975	0.011475
5194	YOL050C	0.997425	0.87715	0.650325	-0.60935	-0.447
5196	YOL052C	-0.1806	-0.273875	0.00935	-1.29425	-1.465525
5197	YOL052C-A	-0.829775	-0.571075	-0.19135	2.736475	2.014075
5215	YOL070C	-1.414475	-1.7451	-1.069725	0.03595	-0.161425
5223	YOL079W	1.698875	2.590275	2.894075	-2.020075	-0.6806
5224	YOL080C	1.788625	1.9547	2.88345	-2.124	-0.924275
5226	YOL082W	-1.699775	-1.29175	-1.48365	1.49625	1.2055
5227	YOL083W	-0.69485	-0.4728	-0.795175	0.8384	0.967775
5230	YOL086C	-0.58265	-1.0209	-1.459575	-0.36185	-0.068925
5238	YOL094C	-0.159225	-0.28795	-0.6065	-0.190425	-1.285525
5245	YOL101C	6.894575	6.567875	5.255825	-3.765775	-4.1142
5246	YOL102C	-0.538575	-1.12995	-0.5339	0.254	-0.548225
5251	YOL107W	-0.828233333	-2.242075	-1.268675	0.86785	0.19205
5260	YOL116W	-0.27185	-0.72405	-0.8889	-0.3868	-0.180775
5261	YOL117W	-0.7345	-0.614325	-0.864533333	0.39255	0.609725
5264	YOL120C	-0.65745	-0.362525	-1.53075	-0.72805	-0.343475
5266	YOL122C	-1.36825	-0.689175	-1.228675	0.2878	1.444825
5267	YOL123W	2.1189	3.600325	3.574625	-2.3867	0.733675
5268	YOL124C	2.67835	2.41575	1.9096	-2.6598	-1.262225
5269	YOL125W	0.789275	1.212675	1.11135	-1.04475	-0.102225
5270	YOL126C	-0.921425	-1.446925	-1.769975	-0.843725	1.49605
5271	YOL127W	-1.492875	-1.02335	-1.0317	-0.73935	-0.39905
5286	YOL142W	1.619575	2.1355	1.8003	-1.078075	-0.9586
5290	YOL146W	-0.817625	-1.028625	-1.28	-0.3125	-0.16545
5291	YOL147C	-0.5997	-1.1447	-1.54415	-0.903875	0.826075
5303	YOL159C	-1.641675	-1.2274	-1.379	0.1179	0.44185
5306	YOL162W	0.5256	0.741425	1.234575	-0.207275	0.287125
5314	YOR004W	2.53555	2.95525	2.9268	-2.268375	-2.017025
5316	YOR006C	1.164725	0.890375	0.412425	-0.793325	-0.335975
5317	YOR007C	-1.1413	-0.5185	-0.298475	0.345275	-0.835575
5318	YOR008C	2.3937	1.39125	1.73035	-0.050725	-0.19235
5319	YOR009W	1.8844	0.983275	1.41765	0.585575	0.3179
5329	YOR019W	0.4173	0.9553	0.936325	0.5295	0.22445
5331	YOR021C	0.2631	2.0541	2.73815	0.1449	0.64
5333	YOR023C	1.0845	1.58265	1.6812	-0.405875	-0.154233333
5337	YOR027W	-1.48305	-2.302125	-2.3801	-1.458	-1.2408
5338	YOR028C	1.443866667	1.912175	2.595	0.326375	-0.001875
5353	YOR043W	2.436425	2.165225	2.67245	-0.410925	-0.433675
5357	YOR047C	1.7114	1.3016	1.958933333	-1.3689	-0.594775
5366	YOR056C	2.323725	2.543375	2.0163	-0.147975	-0.585575
5372	YOR062C	1.847075	0.8935	1.18255	-0.622375	1.161875
5375	YOR065W	-0.319225	-0.7742	-0.86575	0.730325	1.353525
5384	YOR074C	-1.028025	-1.801575	-2.28105	0.95985	0.476725
5388	YOR078W	1.301725	1.257325	0.70295	-1.1501	-0.9475
5390	YOR080W	-1.1495	-1.302225	-1.007675	-0.48585	-0.2936
5394	YOR084W	-0.83785	-1.6649	-0.5938	0.792575	0.11835
5398	YOR089C	1.07025	1.02425	0.92875	-0.588775	-0.446775
5401	YOR092W	1.68685	0.336925	0.4525	-1.500125	0.4256
5404	YOR095C	1.675375	1.607075	1.691875	-1.723625	-0.905875
5406	YOR097C	-0.8301	-1.18425	-1.535	0.78955	0.2233
5410	YOR101W	3.581275	2.686975	2.1533	-2.7645	-0.86795
5414	YOR105W	0.343475	0.599266667	1.30155	0.003125	0.766333333
5416	YOR107W	4.540675	3.404275	3.01905	-0.777875	0.54965
5417	YOR108W	0.561225	1.0476	1.553375	-0.4984	0.2087
5426	YOR117W	0.813425	0.86155	1.206625	-0.07755	-1.228425
5427	YOR118W	0.91925	1.630175	1.16905	-0.052475	0.26675
5428	YOR119C	1.540975	2.0183	1.656575	-1.02215	-1.1199
5429	YOR120W	0.915	1.03535	0.5871	1.890325	2.2203
5430	YOR121C	0.763866667	0.366466667	0.8429	2.2229	1.666766667
5433	YOR124C	-0.813625	-0.6934	-0.61675	-0.155225	-0.068075
5434	YOR125C	-0.395675	-0.50825	-0.526425	0.489075	0.517325
5444	YOR135C	-2.017525	-2.689775	-3.129225	-0.401525	0.117125
5445	YOR136W	-2.42455	-2.899925	-3.93395	-0.731625	0.454975
5454	YOR145C	2.09885	1.73725	1.75885	-1.945175	-1.681025
5455	YOR146W	1.36915	1.659875	1.298875	-1.2338	-0.753725
5456	YOR147W	2.055725	1.939975	2.019525	-0.114075	0.531325
5457	YOR148C	-0.231725	0.219375	0.482175	-0.109325	1.052
5460	YOR151C	-1.2684	-0.312475	-0.07915	-0.3103	0.1899
5463	YOR154W	0.5511	1.53145	1.373666667	0.063666667	-0.63045
5470	YOR161C	-0.695325	-2.0332	-1.737825	3.9291	2.725375
5472	YOR163W	-0.6859	-1.629625	-1.358025	0.79115	0.20805
5473	YOR164C	-0.735275	-0.8346	-0.472675	0.984825	0.0229
5482	YOR173W	-0.7952	-0.3652	-0.584275	2.9084	2.1528
5487	YOR178C	-1.24195	-1.81865	-1.10675	-0.0379	0.1988
5494	YOR185C	-1.003825	-1.404325	-1.203425	2.22475	1.0521
5509	YOR200W	0.655575	1.142375	1.389175	-1.0334	-0.19055
5510	YOR201C	0.53225	1.358325	1.344375	-0.56825	-1.057533333
5515	YOR206W	0.251525	2.475525	2.149625	-0.276425	0.395066667
5518	YOR209C	0.458125	0.7953	1.03895	-0.438	0.10115
5519	YOR210W	-0.51175	0.800875	1.235	0.4259	0.894825
5521	YOR212W	1.385533333	1.3308	1.221333333	0.352766667	0.461433333
5522	YOR213C	0.770925	0.81565	1.229	-0.734275	-0.72065
5523	YOR214C	1.805125	1.8301	1.10275	0.445425	-1.279466667
5524	YOR215C	0.006625	0.454825	0.470925	2.0012	2.0706
5529	YOR220W	-2.33455	-1.7722	-0.5907	0.529525	3.12345
5534	YOR225W	-2.142625	-2.291325	-1.161175	-0.6026	-0.893575
5537	YOR228C	2.196525	0.9801	0.9749	-1.104725	-1.09085
5546	YOR237W	1.7175	1.520575	2.03985	-0.05815	0.030125
5549	YOR241W	0.74995	0.44705	0.6885	-0.409425	-0.161725
5557	YOR249C	0.23565	0.3246	1.02115	0.209075	0.126075
5560	YOR252W	1.19665	0.766175	1.80485	-1.55735	-0.788475
5570	YOR262W	1.586725	1.094525	1.602825	-1.1064	-1.0902
5571	YOR263C	-0.6015	-0.531825	-1.402775	0.246125	-0.8205
5572	YOR264W	-0.384725	-1.335275	-1.9737	-0.050425	-1.3495
5577	YOR269W	1.772475	1.3361	1.15505	-0.07305	-0.12025
5580	YOR272W	2.437875	1.8339	2.0489	-1.921925	-0.887825
5582	YOR274W	1.112	0.624775	1.522925	-1.128025	-0.804175
5587	YOR279C	0.553733333	0.614366667	0.965475	-0.2993	-0.8228
5591	YOR283W	1.64515	1.67115	1.949925	0.560125	0.1645
5593	YOR285W	-0.761325	-1.165125	-1.086275	4.5717	2.616375
5595	YOR287C	2.5025	2.21655	1.77135	-1.0794	-1.011825
5597	YOR289W	-0.814575	-0.264275	-0.581675	2.376025	3.03185
5600	YOR292C	-1.9857	-1.7773	-1.240225	0.757725	0.04195
5602	YOR294W	1.923075	2.4716	2.44035	-1.8753	-1.2022
5609	YOR301W	-2.031575	-1.287475	-2.0884	-0.0256	-0.30385
5611	YOR303W	1.2316	2.051025	2.264625	1.0243	2.541375
5615	YOR306C	2.28325	2.2265	1.5265	-0.409425	-0.26755
5618	YOR309C	1.11815	1.0909	1.310925	-1.664775	-0.780925
5619	YOR310C	0.51625	2.0087	1.58865	-1.467575	-0.355275
5622	YOR313C	-1.713275	-0.777675	-0.309	-0.718525	-1.209
5624	YOR315W	-1.80345	-1.00355	-1.01415	-3.10165	-2.79775
5625	YOR316C	0.52655	0.787775	0.78405	0.6351	0.66285
5626	YOR317W	-1.1108	-0.840133333	-0.15325	2.205825	3.359675
5647	YOR338W	4.897275	2.691675	0.316975	-1.106275	0.60305
5648	YOR339C	4.288425	3.5143	2.965925	-0.252766667	0.6312
5649	YOR340C	0.81315	0.848325	0.5393	-1.7469	-0.7051
5651	YOR342C	2.28795	1.832475	0.7514	0.272225	-0.652375
5661	YOR352W	-0.3743	-1.09725	-1.805075	0.245575	0.097075
5665	YOR356W	0.602375	1.114225	0.675975	0.2332	1.0311
5666	YOR357C	-1.963	-1.55705	-1.781375	1.2297	1.01685
5668	YOR359W	2.631225	1.3219	1.1265	-0.415325	-1.683
5669	YOR360C	3.23195	2.76125	1.218	-1.218775	-0.248225
5676	YOR367W	-1.27645	-1.70175	-2.315075	0.68095	-0.31185
5684	YOR375C	-1.30815	-2.715875	-3.18485	-1.5312	0.79975
5686	YOR377W	1.133675	1.94335	2.222525	-2.34305	-2.469675
5691	YOR382W	-1.4677	-1.37905	-2.91665	2.17785	0.784825
5699	YOR390W	0.736575	1.2684	1.291125	-0.462825	-0.663766667
5707	YPL004C	0.2193	-0.21135	-0.448375	2.8338	2.526525
5718	YPL015C	-0.742875	-0.058675	-0.009125	-0.198575	-1.025075
5721	YPL018W	-1.280225	-0.510775	-0.213625	1.426	1.246675
5733	YPL030W	1.508275	2.0022	2.3993	-0.87215	-0.662725
5734	YPL031C	-2.40985	-1.942475	-2.400675	0.245625	-0.3548
5737	YPL034W	-1.22985	-1.2269	-0.047825	-0.221666667	-0.572825
5742	YPL039W	2.08175	1.425225	0.7888	0.3242	-0.4579
5745	YPL042C	3.308575	2.7741	2.4465	-0.3042	-0.108575
5746	YPL043W	2.13315	3.3466	2.52945	-1.357825	-0.314175
5747	YPL044C	2.49105	2.5553	2.667075	-1.3748	-0.407325
5751	YPL048W	-0.6673	-0.644275	-1.25415	0.22605	0.321475
5752	YPL049C	1.023925	1.54075	0.87355	-0.4037	-0.609725
5754	YPL051W	0.6493	1.351625	1.60885	-0.75025	0.45275
5755	YPL052W	2.3832	2.305875	3.59455	-0.343	0.365475
5756	YPL053C	0.0138	0.14345	0.84535	0.1711	0.951225
5757	YPL054W	1.71925	0.8748	0.24915	0.661	0.4027
5760	YPL057C	2.228825	1.171475	-0.6962	0.7558	2.101075
5762	YPL059W	-1.553725	-1.04485	-1.657375	0.290575	1.149975
5763	YPL060W	-1.03215	-1.046875	-1.097	0.72185	0.471775
5768	YPL065W	-1.589075	-1.684475	-1.7185	0.0972	-0.249025
5770	YPL067C	-1.6556	-1.9289	-1.4143	0.46125	0.595925
5771	YPL068C	1.9305	2.381425	1.7816	-0.927625	-0.77165
5772	YPL069C	1.935425	1.797333333	1.450925	-0.1262	-0.4519
5773	YPL070W	0.94395	1.763	2.239325	-0.756875	-0.21215
5785	YPL082C	-1.06855	-1.153325	-1.063775	-0.096225	-0.51575
5789	YPL086C	1.3671	1.683225	2.00015	-1.401925	-0.165225
5791	YPL088W	2.0251	1.449575	2.57665	0.57755	0.952525
5795	YPL092W	1.650725	1.1321	1.4267	-1.12965	-0.256325
5796	YPL093W	3.10005	4.102125	3.2612	1.2132	1.569675
5808	YPL105C	1.372	1.4934	0.928175	0.4274	-0.090625
5814	YPL111W	-1.81095	-2.1052	-2.929225	-0.93735	0.905925
5821	YPL118W	1.22985	1.97095	1.694075	-0.8568	0.379575
5823	YPL120W	-1.2992	-2.338425	-1.357975	-0.16255	0.382425
5826	YPL123C	-1.276625	-1.616125	-2.298575	1.15645	1.440025
5837	YPL134C	0.619125	0.416975	0.416975	-0.25755	0.57425
5843	YPL140C	0.714625	0.5597	0.5766	-0.7816	0.47235
5844	YPL141C	-0.585575	-0.4587	-0.225475	0.4074	1.183675
5847	YPL144W	-0.6424	-1.5672	-1.747733333	0.852075	-0.325075
5856	YPL153C	-0.499425	-0.07485	-0.50205	1.384	0.708875
5857	YPL154C	0.091625	-0.377125	-0.2434	2.7119	2.167125
5858	YPL155C	-0.757233333	-0.289133333	-0.501766667	0.559866667	1.263933333
5860	YPL157W	1.32785	1.035325	0.59865	0.11955	-0.350275
5862	YPL159C	2.75805	2.266175	1.958125	-0.422875	0.172225
5869	YPL166W	1.718433333	1.345075	2.773066667	1.311525	-0.25115
5880	YPL177C	-0.641825	-0.7056	-1.52095	-0.38955	0.1215
5881	YPL178W	0.931775	0.921725	1.5693	0.135625	0.4258
5882	YPL179W	3.17075	2.514925	1.863675	0.400525	0.280175
5885	YPL182C	1.1474	0.834375	0.575175	0.4328	-0.427125
5888	YPL185W	1.4373	1.07025	1.5193	-0.062433333	-0.3617
5889	YPL186C	-0.569425	-0.25465	-0.317175	1.631375	1.401125
5896	YPL193W	1.614875	1.739475	2.396125	-0.048375	1.48605
5899	YPL196W	-0.388625	-0.85365	-1.8876	0.33775	0.07025
5902	YPL199C	-1.436266667	-1.429066667	-2.192866667	0.7817	0.3768
5904	YPL201C	2.183675	1.8759	1.01465	0.147075	0.4852
5905	YPL202C	1.750675	0.734175	0.25245	0.269875	-0.640775
5907	YPL204W	1.3998	2.2049	0.861475	-0.44265	-0.432325
5908	YPL205C	1.47	1.1253	0.5051	-0.417875	-0.18095
5909	YPL206C	-0.18625	-0.6961	-1.4682	0.47845	0.744975
5911	YPL208W	-0.51325	-1.2096	-1.320575	-0.18045	0.30955
5914	YPL211W	0.9448	2.186175	2.244125	-1.24345	0.8003
5915	YPL212C	1.1551	1.7083	1.8282	-1.2146	-0.5797
5927	YPL224C	0.330775	0.55795	0.79855	1.4429	0.125475
5932	YPL229W	2.001575	1.009425	0.15245	-0.353325	-0.465425
5938	YPL235W	1.39375	1.52225	2.141266667	-0.449825	-0.369925
5940	YPL237W	-0.0002	0.60385	0.6991	-1.142125	-1.192
5944	YPL241C	-1.9173	-1.215075	-0.839475	0.59425	0.338775
5946	YPL243W	1.41885	1.007	1.615	-0.273675	-0.41375
5948	YPL245W	2.227825	2.203425	2.28555	-0.252225	-0.95735
5953	YPL250C	1.2741	2.9021	2.584625	-0.563425	-0.293125
5957	YPL254W	1.94145	2.807725	2.182375	0.199825	0.02895
5960	YPL257W	0.602325	0.684425	0.99205	0.331975	0.360425
5962	YPL259C	0.90355	0.3396	1.2181	0.333375	0.3589
5965	YPL262W	-0.74985	-1.668025	-1.306875	0.201375	0.636275
5969	YPL266W	0.039275	0.95125	0.9546	-1.3666	-0.830825
5970	YPL267W	-2.1847	-1.32995	-1.109575	0.56355	-0.362
5975	YPL272C	0.744275	1.492075	2.372366667	-0.436675	-0.196075
5977	YPL274W	-1.278075	-1.234275	-0.6493	0.875575	-0.930675
5990	YPR004C	-0.52205	-0.57145	-0.602075	-1.88445	0.974925
5994	YPR008W	1.15065	1.932675	0.48425	-0.79925	0.89575
5995	YPR009W	1.472625	1.798625	1.4887	-1.052425	-0.63205
5999	YPR013C	0.932175	1.010525	0.49875	-0.354275	-0.23505
6001	YPR015C	1.5161	2.06535	0.55725	-0.3985	-0.508966667
6002	YPR016C	1.724975	0.987	2.602175	-0.444725	-0.0756
6014	YPR028W	0.13745	-0.127225	0.4616	0.8029	2.0315
6018	YPR032W	1.636675	1.574525	1.763433333	-0.57665	-1.030775
6021	YPR035W	0.7754	-1.017775	-2.629025	0.322425	3.03755
6027	YPR041W	1.5396	1.358925	1.521175	0.8227	-0.1679
6033	YPR047W	0.98845	0.693375	1.21205	-0.059375	0.019225
6046	YPR060C	1.081525	1.2099	1.088625	-0.324425	-0.711925
6053	YPR067W	-1.460275	-1.730525	-1.6919	0.6711	0.034575
6055	YPR069C	-0.81475	-1.411625	-1.28265	-0.94755	0.320675
6068	YPR082C	-1.1706	-1.948725	-2.009375	-1.638625	-0.03785
6077	YPR092W	-0.439875	0.20755	-0.256575	0.972225	0.397975
6083	YPR098C	-0.63295	-0.6805	-0.9969	1.2308	1.075475
6088	YPR103W	-0.468725	0.4325	0.689625	1.205625	-0.36125
6095	YPR110C	0.788425	1.99565	1.4373	-1.569075	-0.6675
6097	YPR112C	0.9982	0.8631	1.0277	-0.2813	-0.018075
6098	YPR113W	-0.5414	-0.52265	-1.24755	1.0718	1.044625
6099	YPR114W	0.58785	1.28675	0.7051	-0.393875	-0.79625
6106	YPR121W	-0.38135	0.49655	0.499325	0.406475	1.2313
6116	YPR131C	-1.2821	-1.2604	-1.71625	0.2558	-0.4262
6121	YPR136C	1.9589	2.4084	1.600025	-0.011366667	-0.5833
6122	YPR137W	1.9841	2.63755	2.28845	-0.218375	-0.65845
6127	YPR142C	1.9084	2.5496	2.451225	-1.478125	-0.81
6128	YPR143W	1.79115	2.404525	3.316075	-1.422375	-0.575525
6129	YPR144C	0.9121	1.33215	0.90565	-0.46205	-0.566875
6131	YPR146C	-0.863775	-0.507375	-1.47665	-0.1682	-0.71605
6132	YPR147C	-0.302775	-1.098875	-1.219066667	0.04205	-0.772425
6134	YPR149W	-2.74315	-3.388825	-3.4859	1.466575	2.167
6141	YPR156C	-1.30305	0.729225	1.428825	0.217175	2.8308
6142	YPR157W	-2.372225	-0.973675	0.558666667	1.171766667	2.44185
6143	YPR158W	-3.66555	-2.16125	0.891466667	-0.827525	-0.143525
6149	YPR164W	-0.0193	1.37875	0.668425	-0.25175	0.761425
6150	YPR165W	0.51725	-0.1904	-0.0123	1.25315	1.19665
6152	YPR167C	-0.253025	0.0361	0.858475	-1.11855	-1.865925
6154	YPR169W	0.2909	0.528025	0.695625	-1.70945	-1.092525
6156	YPR171W	0.916425	0.2024	0.591275	-0.540975	-0.478875
6157	YPR172W	-1.479875	-0.662425	-1.008775	0.896375	0.024
6163	YPR178W	-0.453	-1.151175	-0.581725	-0.139175	-0.8416
6165	YPR180W	-1.578675	-1.343825	-1.711	-0.103325	-0.045725
6167	YPR182W	-0.731425	-1.18585	-0.73145	-0.866175	-0.854275
6175	YPR190C	1.63	1.911275	1.3914	-1.02565	-0.257225
6177	YPR192W	-0.1937	-0.707025	-0.9501	0.529225	0.25175
6181	YPR196W	-1.1432	-0.3803	-0.884975	-0.1799	0.044475
