SPOT	Gene Symbol	15m	30m	60m	90m	120m
2905	YIL129C	-0.786925	-1.81845	-0.694225	0.0941	-0.5693
2912	YIL136W	-0.953925	-0.5921	-1.04045	1.1255	1.648333333
2914	YIL138C	-0.5297	-0.664725	-0.869675	-1.8565	-0.238475
2933	YIL157C	-0.841075	-0.479425	0.06655	0.561475	1.07145
2944	YIL168W	-0.594125	-0.71985	-0.626675	-0.3218	0.5453
2946	YIL170W	1.417375	1.41705	0.907875	-0.929166667	-0.020925
2955	YIR002C	-2.122775	-1.60245	-2.525625	-1.1452	0.320575
2964	YIR011C	3.3717	2.23205	0.9882	-1.2748	-0.696675
2965	YIR012W	1.54275	1.870675	0.5053	-2.56645	-1.26945
2974	YIR021W	1.33185	2.254475	1.6173	0.42835	0.229975
2975	YIR022W	-0.972875	-0.410625	-0.48235	0.839925	0.601775
2979	YIR026C	1.96315	2.820475	0.7434	-1.633525	-1.19175
2987	YIR034C	-2.664825	-2.801225	-2.3006	0.387725	1.737175
2988	YIR035C	-1.746775	-0.99485	-0.016325	1.555725	0.776625
2989	YIR036C	-1.310325	-1.146	-1.253875	0.07895	1.618075
2998	YJL001W	-1.214575	-1.12345	-1.54455	-0.34785	-0.1464
3007	YJL010C	2.0843	2.1734	0.811825	-2.3892	-1.0063
3012	YJL015C	0.5152	0.679025	1.498675	0.108725	0.7173
3019	YJL025W	1.096475	1.8883	0.792075	-0.250475	-0.334
3027	YJL033W	1.675775	2.418025	0.81205	-2.064275	-1.1507
3029	YJL035C	2.590275	3.190025	2.78895	0.228175	-1.098325
3053	YJL060W	-0.496175	-0.980375	-0.927925	-0.49285	0.509475
3055	YJL062W	-0.450125	-0.6389	-0.386725	0.441333333	0.78435
3059	YJL066C	-1.253775	-1.134775	-0.801	0.09205	0.977875
3061	YJL068C	-1.37695	-2.009975	-1.9033	-0.358125	0.79335
3062	YJL069C	2.485825	2.006475	0.75865	-1.47945	-1.008325
3064	YJL071W	-1.122425	-1.0021	-1.066525	2.01405	1.653766667
3072	YJL079C	1.238633333	1.590725	2.1545	0.6649	1.02065
3081	YJL088W	-1.391275	-2.088675	-1.574325	0.345925	1.065425
3084	YJL091C	-0.865025	-1.417725	-1.1862	0.778125	-0.87055
3085	YJL092W	0.0895	-0.50675	-0.49585	-0.060075	-1.0379
3095	YJL102W	-1.95145	-0.7783	-2.20745	0.023433333	-0.162075
3103	YJL110C	1.352425	1.58875	0.385875	-0.971566667	-0.000925
3107	YJL114W	-1.505825	-1.599325	-1.293775	-0.40335	0.7891
3109	YJL116C	2.9967	3.59415	2.074475	-0.82245	-0.66175
3115	YJL122W	3.091633333	3.335025	0.6109	-1.600725	-1.3607
3127	YJL134W	-0.860375	-1.3235	-1.2147	0.861325	-0.39055
3138	YJL145W	-0.778025	-0.39365	-0.4471	-1.851675	-0.531375
3140	YJL147C	1.912475	1.986725	1.061675	-0.6447	-0.256
3150	YJL157C	0.58005	-0.38195	-0.646675	0.31975	0.166625
3152	YJL159W	0.058325	0.094225	0.35325	1.74265	0.824225
3157	YJL164C	-1.32825	-2.319775	-1.78185	1.341975	1.607
3166	YJL173C	-0.55645	-0.983875	-0.89505	0.010125	0.27495
3172	YJL179W	-0.592775	-0.845875	-0.5862	-0.200975	-0.632166667
3173	YJL180C	1.698425	2.15205	0.931175	-0.3322	0.1424
3184	YJL191W	2.428025	2.148875	2.213975	3.098725	0.203425
3201	YJL208C	2.202175	1.60485	0.751975	-1.667875	-0.314975
3202	YJL209W	0.8296	1.04345	0.85555	0.38055	-0.058075
3209	YJL216C	-0.8072	-0.54725	-0.17905	-0.460325	0.76185
3210	YJL217W	-1.46245	-1.6245	-1.087425	-0.98035	1.972975
3212	YJL219W	1.9591	2.2624	0.55765	-0.2909	0.352275
3216	YJL223C	0.315375	1.27195	1.0477	-0.217025	0.13075
3219	YJR002W	1.58785	2.34165	1.14405	-1.332025	-0.407225
3227	YJR010C-A	-1.156075	-1.23215	-1.377	-1.089225	0.5742
3262	YJR044C	-1.0636	-1.1235	-0.6648	1.337725	0.701775
3274	YJR056C	1.868	2.70395	1.628125	-0.46285	-1.114375
3275	YJR057W	-1.24665	-0.556475	-0.2877	-0.239925	-0.482425
3277	YJR059W	-1.134825	-1.521975	-1.018675	0.80935	0.870225
3279	YJR061W	-1.762525	-2.060125	-1.3687	0.25075	-0.236075
3281	YJR063W	0.5075	2.129625	2.29205	-1.408125	-1.24225
3304	YJR087W	1.304225	0.55485	0.5478	-0.96575	-0.1252
3310	YJR093C	1.669725	2.00425	1.622025	0.383275	0.377775
3314	YJR096W	-1.0818	-1.01925	-0.475275	0.58265	1.992975
3317	YJR099W	-0.96945	-1.74195	-0.74105	0.1758	0.618875
3318	YJR100C	-0.903525	-0.828175	0.68645	0.762825	0.528525
3319	YJR101W	1.0799	2.1481	1.668475	0.9678	0.191175
3324	YJR106W	-0.461025	-0.77165	-0.387575	0.387325	-0.200625
3329	YJR111C	1.72095	3.151075	1.699725	-0.4506	-0.300075
3335	YJR117W	-1.252125	-0.844	-1.164375	0.0801	0.4692
3337	YJR119C	2.1904	1.868	-0.098775	-1.132925	-0.715125
3338	YJR120W	-1.02465	-0.8699	-1.081475	-2.13	-1.21955
3347	YJR129C	-0.303075	-1.000833333	-0.9	0.0499	-0.387875
3358	YJR140C	-0.67725	-0.41125	0.1173	0.589625	0.082
3365	YJR147W	-1.211775	-1.189375	-0.951175	1.140675	-0.1601
3366	YJR148W	-0.84565	-1.377425	-1.26225	-1.1239	0.01155
3367	YJR149W	-0.085725	1.171325	1.1952	0.992675	-0.110275
3380	YJR162C	1.263766667	1.613	0.343025	0.6678	-1.4016
3385	YKL005C	1.643725	1.7386	1.196375	0.18155	0.101933333
3390	YKL009W	2.6286	3.128933333	1.422275	-2.3528	-1.275825
3408	YKL027W	1.322275	1.3651	-0.2792	-0.4328	-0.10725
3413	YKL032C	1.354975	1.549625	0.777225	0.657975	0.021675
3416	YKL035W	-1.478125	-2.139475	-0.978625	3.0743	1.8574
3430	YKL049C	-1.2655	-1.890733333	-1.394133333	-0.91995	-0.171875
3442	YKL061W	0.811325	1.30095	2.10755	2.691175	1.154766667
3448	YKL067W	-1.4491	-1.424925	-0.509375	0.923125	1.907433333
3451	YKL070W	-1.3445	-0.5386	-0.578925	0.9422	-0.315575
3455	YKL074C	1.224933333	2.4603	1.312566667	-0.594075	-0.574033333
3459	YKL078W	2.226275	2.563925	1.27915	-2.54725	-2.35755
3463	YKL082C	2.221025	2.7166	1.615775	-1.6387	-1.9762
3465	YKL084W	-1.266775	-1.122725	-0.67745	-1.099625	0.076775
3466	YKL085W	-0.8014	-1.549025	-0.238325	2.305025	1.943675
3472	YKL091C	-1.5083	-2.6095	-1.113325	1.18295	0.682475
3485	YKL103C	-1.632275	-2.276325	-2.756433333	0.284	1.388625
3505	YKL123W	1.0637	1.3557	0.682925	0.1329	0.02905
3507	YKL125W	1.86145	2.5817	1.130175	-1.038075	-0.6474
3509	YKL127W	-0.6706	-0.730425	-1.02925	-2.128025	-1.227675
3513	YKL131W	0.30155	0.2999	0.460325	0.781225	0.112825
3537	YKL155C	1.96355	1.430475	1.1414	-0.088675	0.400525
3543	YKL162C	1.1391	0.885533333	0.8849	-0.05135	0.503825
3552	YKL171W	-0.07215	-0.722825	-0.89995	0.471425	0.0777
3553	YKL172W	1.549125	2.135775	1.561225	-2.0096	-0.513975
3556	YKL175W	0.64655	2.80465	1.4748	0.139875	0.719725
3602	YKL223W	0.84335	2.611125	1.403675	-1.1164	-1.20715
3603	YKL224C	-0.290475	0.8024	0.8221	0.8572	-0.698575
3606	YKR002W	0.97005	1.632625	1.377675	0.198975	0.690825
3607	YKR003W	-1.084325	-1.215975	-0.4005	1.3479	-0.1735
3615	YKR011C	-1.01955	-1.6146	-1.15175	-0.27775	1.18385
3628	YKR024C	3.5765	3.458925	1.6944	-1.202175	-1.741075
3643	YKR039W	1.953725	1.487375	0.97565	0.52405	1.39845
3650	YKR046C	-0.11295	0.12555	0.7067	1.901725	0.436425
3660	YKR056W	1.2369	1.881975	0.69025	-1.148133333	-1.289775
3662	YKR058W	0.261675	0.898275	0.458225	0.551366667	0.71995
3676	YKR072C	1.78015	1.72695	0.623025	-0.096925	0.450025
3679	YKR075C	6.950675	2.260275	0.4996	-0.2873	-0.6166
3682	YKR078W	0.8459	1.548125	1.242475	-0.488625	0.104225
3685	YKR081C	2.2499	2.217825	1.4533	-2.1672	-2.103433333
3691	YKR087C	1.454175	1.3629	1.556825	0.211975	0.59735
3703	YKR099W	1.479275	1.22435	0.847725	-0.232125	-0.35165
3722	YLL012W	3.10965	2.942825	2.3708	-0.672325	0.012475
3730	YLL020C	0.635325	-0.138075	1.228525	0.2305	1.490975
3737	YLL027W	1.14925	1.140375	1.003733333	0.9266	0.796925
3738	YLL028W	1.42545	3.416125	3.053075	1.377425	0.7395
3746	YLL036C	1.50875	2.81445	1.385525	-0.462275	-0.25515
3747	YLL037W	1.74975	2.057225	2.0142	-0.70605	-0.216225
3770	YLL060C	0.794675	1.071175	1.440625	0.422975	0.422425
3771	YLL061W	2.196325	1.350625	0.4244	-1.17325	-0.391525
3773	YLL063C	0.326875	0.33505	0.758125	0.391375	0.642725
3779	YLR002C	1.5429	1.479675	1.271875	-1.631475	-0.476275
3784	YLR007W	2.098175	2.836725	1.135975	0.452225	-0.882175
3786	YLR009W	2.113075	3.556475	2.355175	-1.545575	-1.6994
3788	YLR011W	-0.31175	-0.55155	-0.360975	-0.735	-0.1939
3792	YLR015W	0.444225	0.77225	-0.0826	-0.657625	-0.74335
3796	YLR019W	0.955725	1.217175	0.898325	0.521075	-0.1582
3824	YLR047C	-0.803325	-1.1701	-1.05445	-0.446625	0.4941
3826	YLR049C	-1.275	-1.910775	-0.605325	0.57935	0.552875
3828	YLR051C	2.053	2.75185	2.02455	-1.5012	-0.93685
3830	YLR053C	1.1899	1.7739	2.021725	-0.130625	-0.541025
3844	YLR067C	0.9726	1.6878	1.488025	0.517175	-0.794125
3845	YLR068W	1.229225	2.1013	2.610433333	-1.6617	-0.6537
3851	YLR074C	2.50415	3.18345	2.3827	-2.5041	-0.33225
3852	YLR075W	-1.047025	-1.185725	-0.817575	0.6141	-1.52005
3866	YLR089C	1.17755	1.22685	1.549125	-0.165775	0.99095
3867	YLR090W	1.9773	1.822575	1.087425	0.08105	0.03825
3876	YLR099C	2.33495	2.698	1.62625	-0.295675	-0.09395
3879	YLR102C	-2.2156	-1.4429	-0.3797	0.734966667	0.4304
3884	YLR107W	1.94395	3.199725	0.97075	-1.296375	-0.99565
3893	YLR116W	0.960866667	2.314075	1.24055	-0.17315	0.21425
3894	YLR117C	0.851675	1.249675	1.4765	-0.0355	0.16615
3898	YLR121C	1.0044	1.88085	0.8687	-0.368975	-1.381825
3905	YLR128W	-0.60715	-1.137425	-1.188025	-0.28165	0.485275
3907	YLR130C	1.2582	2.5065	1.442325	-0.528575	-0.777475
3911	YLR134W	-1.024075	-0.80845	-0.958775	-2.4212	-0.115225
3942	YLR165C	0.264525	0.81685	0.887	-0.088975	-0.530575
3960	YLR183C	-1.11645	-2.23855	-1.02825	-0.379775	-0.538975
3963	YLR186W	1.796725	2.011875	2.089475	-0.211175	-0.9127
3967	YLR190W	1.291325	0.3862	1.290375	0.316925	0.55925
3968	YLR191W	0.72235	1.352325	1.2228	-0.031575	-0.3311
3973	YLR196W	2.310575	2.378375	1.609975	-1.426	-1.927975
3981	YLR204W	0.959025	1.288975	1.541425	0.39545	1.44205
3988	YLR211C	-1.144725	-1.42445	-0.65485	-0.756475	0.2235
3998	YLR221C	1.702175	1.889925	2.414025	-1.1382	-1.2368
4008	YLR231C	-1.1198	-1.477825	-1.146175	-1.091825	0.0934
4009	YLR232W	-0.361025	-1.35665	-1.649075	-1.478325	-0.499766667
4025	YLR248W	-0.28835	0.104425	0.8015	1.339	0.9229
4028	YLR251W	-0.2175	0.3478	0.377675	-0.036575	0.70165
4031	YLR254C	1.49815	1.77085	1.394025	-0.2241	-0.900175
4110	YLR332W	1.5529	0.9525	0.30835	-0.361025	-0.6699
4131	YLR353W	1.2442	1.124275	1.012725	0.142925	0.113275
4133	YLR355C	0.29745	1.4833	1.204825	0.913075	0.676875
4174	YLR396C	0.82855	0.5828	0.87725	0.30765	0.39465
4178	YLR400W	1.056625	1.9241	1.228175	-0.9024	-0.990025
4180	YLR402W	-0.131575	-0.4681	-0.6204	-0.0904	-0.070433333
4183	YLR405W	1.07515	1.05625	0.3293	0.283675	-0.271175
4185	YLR407W	2.58305	1.50675	0.403125	0.72445	-0.1087
4189	YLR411W	1.28115	1.9877	1.235233333	-0.010833333	-0.740825
4250	YML005W	0.9095	0.427925	1.7891	0.646075	-0.2914
4266	YML018C	1.814875	3.596225	1.92295	-0.066475	-1.082375
4276	YML028W	-1.99545	-0.86565	-0.75865	-1.08285	-1.59795
4280	YML032C	1.240725	1.286075	0.77385	0.39825	-0.372925
4285	YML036W	-1.1777	-1.092	0.295575	-0.8045	-0.5268
4286	YML037C	-0.022125	0.2754	0.022125	1.178775	1.39735
4290	YML041C	1.05655	1.648825	1.06345	-0.41165	-0.116675
4292	YML043C	3.000025	3.096525	1.4431	-1.958925	-0.285075
4300	YML051W	0.277225	-0.517475	0.16885	1.2683	1.40895
4330	YML080W	2.61775	2.815775	1.304725	-1.420225	-0.15235
4343	YML093W	2.355725	2.67635	1.9794	-0.2483	-1.059475
4358	YML105C	0.254575	0.653125	1.5715	-0.244275	0.3012
4373	YML119W	0.4878	1.84355	1.293725	0.571475	-0.001875
4377	YML123C	2.71105	3.514425	2.893375	-0.9546	1.19715
4379	YML125C	-0.19255	0.59435	1.172	-2.6789	-2.386225
4382	YML128C	-1.097	-1.886875	-0.621625	3.7983	4.176125
4397	YMR010W	2.46225	2.367	2.315	0.678725	-0.354425
4398	YMR011W	6.28995	7.008775	2.68375	1.633225	2.3949
4403	YMR016C	0.78785	1.474525	0.83315	0.660375	0.7447
4410	YMR023C	0.558333333	0.548075	0.7675	0.572075	1.638225
4411	YMR024W	1.2276	1.683525	1.56895	0.3886	1.647375
4412	YMR025W	-1.52765	-1.6871	-0.662675	-0.15225	1.138925
4414	YMR027W	-0.89465	-0.8636	-0.306625	1.837775	0.58115
4421	YMR033W	1.01615	1.653075	1.177375	0.3914	-0.170675
4427	YMR039C	0.740275	1.146925	1.513733333	-1.3808	-0.181525
4434	YMR046C	-2.5495	-1.263725	-3.342575	-2.874925	-3.290525
4438	YMR050C	-0.851975	-0.6908	-0.717525	-0.324275	-1.407225
4443	YMR054W	0.202333333	0.24895	-0.5175	2.78815	1.3369
4458	YMR069W	0.9319	1.048775	1.069475	0.352325	0.097225
4459	YMR070W	0.977675	0.651625	1.05605	0.572525	1.13995
4474	YMR084W	-0.73265	-0.926766667	-0.93735	-0.385025	0.757625
4491	YMR100W	1.272825	0.722	1.646066667	0.1729	-0.03865
4498	YMR107W	0.5432	0.333325	0.999075	0.483166667	1.353
4518	YMR126C	0.76885	1.324525	1.2427	1.107125	0.548975
4524	YMR132C	-0.89795	-0.708	-0.272975	1.416075	1.541325
4556	YMR161W	0.8352	2.12845	1.318125	0.65275	0.905375
4574	YMR177W	1.62115	1.587075	0.566975	-1.152875	-2.0925
4578	YMR181C	2.519875	1.830966667	0.6178	0.02875	-0.1242
4579	YMR182C	2.95005	4.561625	2.00685	-0.427233333	-0.2066
4580	YMR183C	-0.642925	-1.6377	-0.980833333	0.08315	1.206466667
4586	YMR189W	-1.00325	-1.192225	-1.710275	-0.311575	3.80245
4597	YMR199W	0.540425	0.668466667	0.512925	1.30675	1.60725
4607	YMR209C	-0.142475	0.3622	0.03385	-1.10765	-1.12335
4609	YMR211W	1.614125	1.828775	0.920475	-1.315675	-0.2462
4611	YMR213W	0.656925	1.05155	0.60285	-0.85715	-0.794925
4621	YMR223W	2.03395	2.9859	2.222475	-0.1925	-0.2639
4632	YMR234W	0.973825	1.338225	0.962675	0.6085	0.687975
4634	YMR236W	-2.11355	-2.210375	-1.9181	0.40705	0.22845
4637	YMR239C	2.41985	2.124825	1.38145	-0.94335	-0.4701
4648	YMR251W	-0.0929	0.0783	0.6211	0.19295	1.270375
4649	YMR251W-A	-0.7918	-1.626725	0.56805	3.665775	1.71805
4660	YMR262W	-0.931	-1.27915	-1.12535	1.2534	0.750875
4663	YMR265C	1.554875	1.64495	1.0342	0.365625	-0.0027
4667	YMR269W	0.411725	1.773925	1.1289	-1.594075	-1.9376
4669	YMR271C	0.704375	0.96025	0.8725	-0.194725	1.589725
4679	YMR281W	1.582033333	0.582	0.941133333	0.5077	0.6034
4690	YMR291W	2.1171	1.134325	0.714625	0.18495	1.65795
4698	YMR298W	-1.014625	-1.438125	-1.1839	0.300425	-0.180925
4703	YMR303C	-0.93185	-1.4942	-1.216125	-0.9961	-0.674875
4712	YMR311C	-0.6659	-1.04545	-0.83895	-0.832825	0.616825
4713	YMR312W	-1.60525	-1.569125	-1.120325	-0.862975	-0.08285
4715	YMR314W	-1.231325	-0.0127	-0.249625	-0.70245	-0.748325
4731	YNL002C	2.10415	2.569225	2.772	-2.1419	-2.0576
4735	YNL006W	-0.673775	-1.022575	-0.848575	0.90945	0.836033333
4736	YNL007C	-1.684275	-2.67495	-1.72015	0.162475	0.974375
4744	YNL015W	-0.8796	-0.79675	-0.7837	1.40825	2.297725
4753	YNL024C	5.0161	6.68865	4.09465	-0.23195	-1.659475
4762	YNL033W	-0.71505	-0.832525	-1.0736	-0.634125	0.01795
4766	YNL037C	-1.826125	-2.898875	-1.94185	1.009425	2.730875
4782	YNL053W	3.690375	1.8991	1.2803	1.077275	0.838625
4789	YNL061W	2.3141	2.47675	0.945825	-1.578166667	-1.1871
4793	YNL065W	4.79845	5.544175	1.940075	-1.598875	-0.652925
4801	YNL073W	0.474125	1.1788	0.99095	0.352625	1.037175
4803	YNL075W	1.946375	3.051825	1.240775	-1.893275	-1.986866667
4820	YNL092W	-1.681625	-2.16485	-1.976275	0.0528	0.900725
4838	YNL110C	2.48445	3.073	2.099975	-2.1671	-0.261525
4840	YNL112W	5.36635	5.08135	2.27885	-3.3155	-3.47295
4843	YNL115C	-0.01175	-1.2187	-1.351225	-0.4891	0.351925
4844	YNL116W	-0.93585	-0.396075	0.00835	0.526375	1.393225
4847	YNL119W	1.79565	2.130675	1.44415	-1.273075	-0.6898
4848	YNL120C	1.8812	2.228775	1.347325	-0.3994	-0.722525
4852	YNL124W	1.56045	2.868475	2.15815	0.01035	-0.153525
4862	YNL134C	-1.817225	-1.914225	-0.633725	1.32455	0.696075
4871	YNL143C	2.9862	1.572175	2.502533333	0.37325	0.9467
4872	YNL144C	2.253725	0.697625	0.438475	-0.15705	0.5599
4874	YNL146W	1.652333333	0.7538	1.1009	0.7158	1.526733333
4884	YNL156C	0.8844	1.1316	0.9979	-1.339725	0.955875
4887	YNL159C	-1.3665	-1.96155	-1.6181	1.049875	0.638025
4888	YNL160W	-0.6578	-1.2295	0.93905	4.595075	2.283766667
4896	YNL168C	-1.3729	-1.432675	-1.5948	-1.4286	1.22975
4899	YNL171C	-1.10345	-0.2365	0.055675	0.2673	0.939425
4908	YNL180C	-0.427825	-0.9437	-0.105425	2.337875	3.8703
4932	YNL204C	1.717675	1.762425	1.340975	-0.3331	-0.62685
4934	YNL206C	0.91175	0.41085	0.9305	0.307175	0.6646
4935	YNL207W	1.322125	1.783875	0.381775	-1.377925	-0.5608
4936	YNL208W	-1.371	-1.232275	0.23675	1.57675	2.648825
4938	YNL210W	1.45265	1.40755	-0.304466667	-0.429275	0.0097
4939	YNL211C	1.2661	1.874125	1.192	-0.287425	0.2085
4941	YNL213C	1.2441	1.782025	1.244475	-0.773775	-0.047225
4948	YNL220W	1.21065	1.346725	0.32665	-2.135975	0.993366667
4962	YNL234W	3.540525	3.7387	1.37895	-0.7005	-0.717075
4968	YNL240C	2.6214	2.147875	2.03585	-0.716125	0.0944
4976	YNL248C	1.887	2.2467	1.78595	-2.32995	-1.850475
4979	YNL251C	3.826125	4.37095	3.063775	-1.16105	-0.57985
4993	YNL265C	0.9706	1.08335	0.8875	-0.55435	-0.31095
5003	YNL275W	1.452425	2.05825	1.38355	0.345075	-0.4113
5005	YNL277W	1.307925	1.595825	1.220175	0.26295	-0.047275
5016	YNL288W	1.871575	1.110425	0.91235	0.015475	0.366
5023	YNL295W	0.956475	1.61455	1.44345	-0.10305	-0.416725
5027	YNL299W	1.753275	1.918575	1.2078	0.3273	-0.021475
5032	YNL304W	-0.55755	-1.1818	-0.97225	0.2758	0.893425
5033	YNL305C	-3.104825	-2.87425	-1.401525	1.6504	1.166675
5062	YNL334C	-0.79245	-1.4671	-1.4206	1.279366667	-0.1688
5070	YNR003C	-0.303125	-0.46415	0.457125	-3.07	-1.245775
5079	YNR012W	0.912375	1.730175	1.51205	-0.6112	-0.9063
5081	YNR014W	4.133866667	2.086125	0.81125	1.09675	1.528525
5087	YNR020C	1.168875	1.9084	1.19455	0.38295	0.36815
5092	YNR025C	0.710975	1.316	1.62595	-1.37975	-2.041566667
5093	YNR026C	1.054875	2.152925	1.3186	-0.63505	0.23285
5101	YNR034W	-0.00345	-0.005625	0.3691	1.47745	1.65515
5106	YNR039C	2.286325	2.1027	0.65825	-0.8878	-0.5569
5112	YNR045W	1.10165	0.301425	0.733233333	1.052166667	0.3438
5115	YNR048W	1.6888	1.158875	1.3611	0.643	-0.11665
5118	YNR051C	1.207525	1.542675	1.183	-1.08255	0.41945
5120	YNR053C	2.5281	2.5606	1.501525	-0.363266667	-0.606875
5131	YNR064C	-1.175275	-1.728525	-1.942425	-0.500375	-0.21995
5135	YNR068C	-1.280175	-1.5941	-1.011525	-0.607375	0.3654
5138	YNR071C	0.673475	0.684525	0.572125	-0.7193	-0.381725
5142	YNR075W	0.2597	2.0719	0.916875	-0.3308	-0.50905
5146	YOL002C	3.50145	4.5523	3.4809	-1.919675	-1.9375
5148	YOL004W	-1.5467	0.2486	0.6249	-1.552	-1.274
5163	YOL019W	1.749575	1.968275	1.9473	1.051375	0.874833333
5166	YOL022C	0.661275	0.900775	0.576575	-1.557875	-1.463
5171	YOL027C	1.61965	2.327325	0.96105	-0.703625	0.238625
5175	YOL031C	1.192075	0.552725	1.15015	0.168975	0.1193
5185	YOL041C	2.452475	2.645525	1.988025	-1.1753	-0.688425
5213	YOL068C	0.8588	1.163025	1.036825	0.4583	-0.738233333
5223	YOL079W	1.85125	2.29445	1.246475	-0.399875	-0.445866667
5224	YOL080C	2.46935	3.06845	2.46075	-1.549975	-4.40385
5245	YOL101C	4.59565	6.1489	2.500175	-4.123466667	-4.992325
5248	YOL104C	-1.3524	-1.627525	-1.366325	-1.5634	-1.457025
5250	YOL106W	-0.674425	-1.111125	-0.81765	-1.8925	-1.841525
5253	YOL109W	-3.578	-5.96935	-0.8092	-1.851975	-0.304025
5268	YOL124C	3.184825	3.63525	1.586375	-2.306025	-0.60165
5269	YOL125W	1.157	1.22955	1.3347	-0.70965	-0.653125
5279	YOL135C	-0.825475	-0.85475	-0.67885	0.821675	0.26155
5280	YOL136C	4.240925	4.02415	1.791525	-0.99705	-0.27435
5298	YOL154W	1.818525	2.942766667	1.8427	1.547	0.361875
5300	YOL156W	3.5302	1.4181	-0.3964	0.60525	0.168375
5303	YOL159C	-2.00325	-1.218133333	-0.91725	-0.512375	0.000433333
5309	YOL165C	0.617325	0.9368	1.362375	-0.08945	-0.255
5310	YOL166C	1.284566667	0.918475	1.468775	-0.321825	-0.6069
5313	YOR003W	1.7229	1.9977	1.59805	0.106725	0.24345
5314	YOR004W	3.323725	3.3121	2.2564	-2.1896	-1.72245
5318	YOR008C	1.838225	1.523525	1.9469	0.371	0.7964
5319	YOR009W	1.9759	2.5057	2.699766667	0.616675	-0.5736
5320	YOR010C	0.653925	0.969075	1.399575	3.2245	1.657725
5327	YOR017W	0.888425	0.8152	1.0219	-0.2674	-0.824825
5329	YOR019W	0.792525	1.566475	1.23035	0.272275	0.443625
5338	YOR028C	0.7419	1.999675	1.684325	2.5373	2.747975
5353	YOR043W	2.140025	2.65265	2.613825	-0.235	-0.431025
5361	YOR051C	1.1946	1.1528	1.434275	-0.41635	-1.1389
5366	YOR056C	2.09355	1.701825	0.865875	-2.219225	-0.4837
5372	YOR062C	1.2766	1.6753	1.274425	-0.697625	0.243925
5389	YOR079C	0.580025	0.876525	1.016125	-0.28075	-0.539775
5410	YOR101W	2.8627	2.545275	1.6749	-1.962325	-1.91965
5416	YOR107W	2.501375	5.156125	2.212425	0.789175	-0.1604
5429	YOR120W	0.570025	1.08305	1.132575	0.78225	2.148275
5437	YOR128C	-0.30065	-1.0143	-0.803525	-0.69335	1.290575
5439	YOR130C	-1.558875	-1.14835	-1.233875	0.798825	1.053
5445	YOR136W	-2.30505	-2.824625	-1.711425	0.59705	1.7125
5454	YOR145C	1.45975	2.587375	1.423775	-1.3213	-0.5058
5455	YOR146W	0.857625	1.6061	1.3428	-0.494925	-1.554866667
5456	YOR147W	2.41015	2.5419	1.3831	-0.922425	-0.516125
5463	YOR154W	1.09195	1.7774	1.37345	-0.4295	-0.3799
5470	YOR161C	-1.355975	-2.4731	-1.10485	3.5839	3.2713
5478	YOR169C	1.27365	0.6098	0.6059	-1.445125	-0.492125
5499	YOR190W	1.260725	0.41115	0.993366667	-0.34285	0.196725
5505	YOR196C	1.121375	0.789625	1.21165	-0.302125	0.728775
5509	YOR200W	1.7769	1.208075	1.613275	-0.184125	-0.06885
5510	YOR201C	1.736575	2.7837	1.763175	0.014025	-0.499575
5512	YOR203W	-2.491325	-1.641675	-1.447	-1.1998	-0.143775
5515	YOR206W	2.0127	2.553275	2.347525	-1.7674	-0.646
5521	YOR212W	1.53205	1.573075	1.726	-0.52255	-1.107233333
5522	YOR213C	1.025975	1.6707	0.96485	-0.370275	-0.541
5532	YOR223W	-0.883675	-0.503875	-1.20975	0.065625	1.39925
5550	YOR242C	1.3002	1.286625	1.102625	-0.920925	-2.3512
5557	YOR249C	-0.0857	0.089325	0.9664	0.680275	0.1735
5577	YOR269W	1.255975	2.2536	1.2587	0.135766667	-0.518975
5592	YOR284W	-0.342975	-1.428225	-1.451033333	0.11865	0.3378
5595	YOR287C	3.130975	3.075075	1.39925	-2.328325	-1.59055
5597	YOR289W	-1.11115	0.01545	-0.3192	1.8622	2.67555
5600	YOR292C	-0.90205	-1.37875	-0.69025	0.71	1.216825
5609	YOR301W	-1.32985	-1.97795	-1.399475	0.360225	0.51055
5610	YOR302W	1.353525	1.819425	1.28255	0.72085	1.563225
5611	YOR303W	1.50135	2.92955	2.5592	1.182375	1.591975
5615	YOR306C	2.5098	2.467225	0.934725	-1.00425	-1.561433333
5624	YOR315W	-0.501125	0.27055	0.5059	-0.539666667	-2.750333333
5632	YOR323C	-0.521133333	-1.3483	-1.176575	-0.8776	-0.463825
5647	YOR338W	3.615625	2.11945	1.836966667	-0.5964	-0.783025
5648	YOR339C	3.7929	3.421525	2.50555	-0.397275	0.3022
5651	YOR342C	2.821175	1.8548	1.795825	-0.122575	-0.52995
5661	YOR352W	-0.952425	-1.5461	-0.6647	-0.084225	1.031725
5668	YOR359W	2.14015	2.6139	1.1281	-0.409275	-0.112225
5686	YOR377W	0.432975	0.592775	0.206475	-2.889575	-1.819133333
5705	YPL002C	-0.869375	-1.13115	-0.155625	0.271275	-0.21045
5707	YPL004C	0.06535	-0.665925	-0.058825	1.075175	2.212725
5717	YPL014W	0.61095	-0.232875	0.541975	2.9544	0.988375
5718	YPL015C	-0.18825	-0.493625	1.193733333	3.599933333	0.652475
5733	YPL030W	1.97445	1.708675	1.417725	-1.1742	-0.395675
5734	YPL031C	-1.3895	-2.3425	-1.37665	0.29065	0.032025
